dtc_molregno,chembl_id,compound_name,standard_inchi_key,bioactivities
DTCC00639284,CHEMBL1096927,ALPHA-BISABOLOL,RGZSQWQPBWRIAQ-CABCVRRESA-N,2
DTCC00639318,CHEMBL1095566,JUAREZIC ACID,FEIQOMCWGDNMHM-KBXRYBNXSA-N,2
DTCC00644151,CHEMBL1095699,AZASERINE,MZZGOOYMKKIOOX-VKHMYHEASA-N,2
DTCC00644172,CHEMBL1096009,ALLOXAN,HIMXGTXNXJYFGB-UHFFFAOYSA-N,2
DTCC00648024,CHEMBL1159645,NEOHESPERIDIN DIHYDROCHALCONE,ITVGXXMINPYUHD-CUVHLRMHSA-N,2
DTCC00648029,CHEMBL1159650,CLOBETASOL PROPIONATE,CBGUOGMQLZIXBE-XGQKBEPLSA-N,2
DTCC00648690,CHEMBL1160544,TERBUTALINE SULFATE,MUPQZWGSBCWCAV-UHFFFAOYSA-N,2
DTCC00650226,CHEMBL1162494,N-ACETYLASPARTIC ACID,OTCCIMWXFLJLIA-BYPYZUCNSA-N,2
DTCC00650750,CHEMBL1165342,VINCAMINE,RXPRRQLKFXBCSJ-GIVPXCGWSA-N,2
DTCC00651192,CHEMBL1164301,ASARALDEHYDE,IAJBQAYHSQIQRE-UHFFFAOYSA-N,2
DTCC00651643,CHEMBL1164318,AMIKACIN SULFATE,HIBICIOPDUTNRR-XTHCGPPUSA-N,2
DTCC00652154,CHEMBL1165268,IODIPAMIDE,FFINMCNLQNTKLU-UHFFFAOYSA-N,2
DTCC00655218,CHEMBL1170898,6-HYDROXYANGOLENSIC ACID METHYL ESTER,GOYZKWCPWBKPIG-RNKBQGBYSA-N,2
DTCC00656095,CHEMBL1173110,AMBELLINE,QAHZAHIPKNLGAS-KZRPXEQKSA-N,2
DTCC00658733,CHEMBL1179735,AMPROLIUM,IPZFPROOBOUEIG-UHFFFAOYSA-N,2
DTCC00666582,CHEMBL1187846,SCOPOLAMINE,STECJAGHUSJQJN-ODICJLLRSA-N,2
DTCC00671324,CHEMBL1192723,SALSOLINE,YTPRLBGPGZHUPD-SSDOTTSWSA-N,2
DTCC00674540,CHEMBL1196026,SALSOLIDINE,HMYJLVDKPJHJCF-QMMMGPOBSA-N,2
DTCC00678321,CHEMBL1200322,ESCITALOPRAM OXALATE,KTGRHKOEFSJQNS-BDQAORGHSA-N,2
DTCC00678322,CHEMBL1200323,LABETALOL HYDROCHLORIDE,WQVZLXWQESQGIF-UHFFFAOYSA-N,2
DTCC00678323,CHEMBL1200326,NICARDIPINE HYDROCHLORIDE,AIKVCUNQWYTVTO-UHFFFAOYSA-N,2
DTCC00678336,CHEMBL1200339,PHENYLEPHRINE HYDROCHLORIDE,OCYSGIYOVXAGKQ-FVGYRXGTSA-N,2
DTCC00678340,CHEMBL1200343,PERINDOPRIL ERBUMINE,IYNMDWMQHSMDDE-MHXJNQAMSA-N,2
DTCC00678341,CHEMBL1200344,NAFCILLIN SODIUM,AYAPZOUDXCDGIF-FRFVDRIFSA-M,2
DTCC00678345,CHEMBL1200347,ISOPROPAMIDE IODIDE,BFSMWENDZZIWPW-UHFFFAOYSA-N,2
DTCC00678346,CHEMBL1200348,SULCONAZOLE NITRATE,CRKGMGQUHDNAPB-UHFFFAOYSA-N,2
DTCC00678354,CHEMBL1200357,MOXALACTAM DISODIUM,GRIXGZQULWMCLU-HUTAOCTPSA-L,2
DTCC00678356,CHEMBL1200359,SULFAMETER,GPTONYMQFTZPKC-UHFFFAOYSA-N,2
DTCC00678374,CHEMBL1200382,BEPRIDIL HYDROCHLORIDE,UEECHQPWQHYEDE-UHFFFAOYSA-N,2
DTCC00678380,CHEMBL1200388,CLOXACILLIN SODIUM,KCUWTKOTPIUBRI-VICXVTCVSA-M,2
DTCC00678385,CHEMBL1200395,ORPHENADRINE CITRATE,MMMNTDFSPSQXJP-UHFFFAOYSA-N,2
DTCC00678386,CHEMBL1200396,BUPIVACAINE HYDROCHLORIDE,SIEYLFHKZGLBNX-UHFFFAOYSA-N,2
DTCC00678391,CHEMBL1200402,AMLODIPINE BESYLATE,ZPBWCRDSRKPIDG-UHFFFAOYSA-N,2
DTCC00678394,CHEMBL1200406,DIMENHYDRINATE,NFLLKCVHYJRNRH-UHFFFAOYSA-N,2
DTCC00678395,CHEMBL1200407,SPECTINOMYCIN HYDROCHLORIDE,BIPVCOUVVAMJMZ-MTTMTQIXSA-N,2
DTCC00678399,CHEMBL1200411,ROPINIROLE HYDROCHLORIDE,XDXHAEQXIBQUEZ-UHFFFAOYSA-N,2
DTCC00678401,CHEMBL1200413,TETRAHYDROZOLINE HYDROCHLORIDE,BJORNXNYWNIWEY-UHFFFAOYSA-N,2
DTCC00678404,CHEMBL1200418,DOBUTAMINE HYDROCHLORIDE,BQKADKWNRWCIJL-UHFFFAOYSA-N,2
DTCC00678410,CHEMBL1200425,PARGYLINE HYDROCHLORIDE,BCXCABRDBBWWGY-UHFFFAOYSA-N,2
DTCC00678413,CHEMBL1200430,ESTRADIOL ACETATE,FHXBMXJMKMWVRG-SLHNCBLASA-N,2
DTCC00678423,CHEMBL1200440,MEPIVACAINE HYDROCHLORIDE,RETIMRUQNCDCQB-UHFFFAOYSA-N,2
DTCC00678429,CHEMBL1200449,TRIAMCINOLONE DIACETATE,XGMPVBXKDAHORN-RBWIMXSLSA-N,2
DTCC00678430,CHEMBL1200450,TRIPROLIDINE HYDROCHLORIDE,WYUYEJNGHIOFOC-NWBUNABESA-N,2
DTCC00678440,CHEMBL1200461,MIDODRINE HYDROCHLORIDE,MGCQZNBCJBRZDT-UHFFFAOYSA-N,2
DTCC00678446,CHEMBL1200469,PROMAZINE HYDROCHLORIDE,JIVSXRLRGOICGA-UHFFFAOYSA-N,2
DTCC00678448,CHEMBL1200471,PYRITHIONE ZINC,OTPSWLRZXRHDNX-UHFFFAOYSA-L,2
DTCC00678450,CHEMBL1200473,CYCLOPENTOLATE HYDROCHLORIDE,RHKZVMUBMXGOLL-UHFFFAOYSA-N,2
DTCC00678451,CHEMBL1200474,DEMECLOCYCLINE HYDROCHLORIDE,GVSJQNRGSCOSNJ-KBHRXELFSA-N,2
DTCC00678454,CHEMBL1200478,DYCLONINE HYDROCHLORIDE,KNZADIMHVBBPOA-UHFFFAOYSA-N,2
DTCC00678455,CHEMBL1200479,DICYCLOMINE HYDROCHLORIDE,GUBNMFJOJGDCEL-UHFFFAOYSA-N,2
DTCC00678469,CHEMBL1200558,BACITRACIN,CLKOFPXJLQSYAH-ABRJDSQDSA-N,2
DTCC00678472,CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,KUVIULQEHSCUHY-XYWKZLDCSA-N,2
DTCC00678474,CHEMBL1200503,BROMOCRIPTINE MESYLATE,NOJMTMIRQRDZMT-GSPXQYRGSA-N,2
DTCC00678480,CHEMBL1200510,ERYTHROMYCIN STEARATE,YAVZHCFFUATPRK-YZPBMOCRSA-N,2
DTCC00678487,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,ADYPXRFPBQGGAH-UMYZUSPBSA-N,2
DTCC00678489,CHEMBL1200522,AVOBENZONE,XNEFYCZVKIDDMS-UHFFFAOYSA-N,2
DTCC00678490,CHEMBL1200523,CEFAZOLIN SODIUM,FLKYBGKDCCEQQM-WYUVZMMLSA-M,2
DTCC00678495,CHEMBL1200530,CEFOXITIN SODIUM,GNWUOVJNSFPWDD-XMZRARIVSA-M,2
DTCC00678503,CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,VPGRYOFKCNULNK-ACXQXYJUSA-N,2
DTCC00678517,CHEMBL1200560,GUANABENZ ACETATE,MCSPBPXATWBACD-GAYQJXMFSA-N,2
DTCC00678531,CHEMBL1200582,AMINOLEVULINIC ACID HYDROCHLORIDE,ZLHFONARZHCSET-UHFFFAOYSA-N,2
DTCC00678535,CHEMBL1200586,PRILOCAINE HYDROCHLORIDE,BJPJNTKRKALCPP-UHFFFAOYSA-N,2
DTCC00678539,CHEMBL1200590,MECLIZINE HYDROCHLORIDE,BAAVORPTHSKWGJ-UHFFFAOYSA-N,2
DTCC00678544,CHEMBL1200596,CHLOROXINE,WDFKMLRRRCGAKS-UHFFFAOYSA-N,2
DTCC00678548,CHEMBL1200600,FLUOROMETHOLONE,FAOZLTXFLGPHNG-KNAQIMQKSA-N,2
DTCC00678551,CHEMBL1200604,TROPICAMIDE,BGDKAVGWHJFAGW-UHFFFAOYSA-N,2
DTCC00678558,CHEMBL1200612,DIBUCAINE HYDROCHLORIDE,IVHBBMHQKZBJEU-UHFFFAOYSA-N,2
DTCC00678559,CHEMBL1200613,TOLMETIN SODIUM,QGUALMNFRILWRA-UHFFFAOYSA-M,2
DTCC00678566,CHEMBL1200621,GEMIFLOXACIN MESYLATE,JIYMVSQRGZEYAX-CWUUNJJBSA-N,2
DTCC00678571,CHEMBL1200626,POLYMYXIN B SULFATE,HFMDLUQUEXNBOP-OLYKAHIFSA-N,2
DTCC00678573,CHEMBL1200628,VANCOMYCIN HYDROCHLORIDE,LCTORFDMHNKUSG-XTTLPDOESA-N,2
DTCC00678580,CHEMBL1200636,CYCLOBENZAPRINE HYDROCHLORIDE,VXEAYBOGHINOKW-UHFFFAOYSA-N,2
DTCC00678581,CHEMBL1200637,DEXAMETHASONE SODIUM PHOSPHATE,MQRFYYBWKRACSJ-WKSAPEMMSA-M,2
DTCC00678595,CHEMBL1200659,ENALAPRIL MALEATE,OYFJQPXVCSSHAI-QFPUQLAESA-N,2
DTCC00678602,CHEMBL1200667,ENCLOMIPHENE CITRATE,PYTMYKVIJXPNBD-BTKVJIOYSA-N,2
DTCC00678632,CHEMBL1200705,HYDROXYAMPHETAMINE HYDROBROMIDE,RZCJLMTXBMNRAD-UHFFFAOYSA-N,2
DTCC00678636,CHEMBL1200709,CROTAMITON,DNTGGZPQPQTDQF-XBXARRHUSA-N,2
DTCC00678637,CHEMBL1200710,CLOMIPRAMINE HYDROCHLORIDE,WIMWMKZEIBHDTH-UHFFFAOYSA-N,2
DTCC00678640,CHEMBL1200714,CHLORMEZANONE,WEQAYVWKMWHEJO-UHFFFAOYSA-N,2
DTCC00678646,CHEMBL1200724,PSEUDOEPHEDRINE HYDROCHLORIDE,BALXUFOVQVENIU-KXNXZCPBSA-N,2
DTCC00678652,CHEMBL1200732,AMCINONIDE,ILKJAFIWWBXGDU-MOGDOJJUSA-N,2
DTCC00678655,CHEMBL1200735,MOXIFLOXACIN HYDROCHLORIDE,IDIIJJHBXUESQI-DFIJPDEKSA-N,2
DTCC00678662,CHEMBL1200748,CARBIDOPA,QTAOMKOIBXZKND-PPHPATTJSA-N,2
DTCC00678664,CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,XXPDBLUZJRXNNZ-UHFFFAOYSA-N,2
DTCC00678670,CHEMBL1200758,AMPICILLIN SODIUM,KLOHDWPABZXLGI-YWUHCJSESA-M,2
DTCC00678674,CHEMBL1200761,CHLOROTRIANISENE,BFPSDSIWYFKGBC-UHFFFAOYSA-N,2
DTCC00678677,CHEMBL1200764,METHACHOLINE CHLORIDE,JHPHVAVFUYTVCL-UHFFFAOYSA-M,2
DTCC00678678,CHEMBL1200765,SIBUTRAMINE HYDROCHLORIDE,UWAOJIWUVCMBAZ-UHFFFAOYSA-N,2
DTCC00678681,CHEMBL1200769,TRIPELENNAMINE CITRATE,GGRBYIUPUOYRLQ-UHFFFAOYSA-N,2
DTCC00678695,CHEMBL1200787,PHENOXYBENZAMINE HYDROCHLORIDE,VBCPVIWPDJVHAN-UHFFFAOYSA-N,2
DTCC00678699,CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE,BEEDODBODQVSIM-UHFFFAOYSA-N,2
DTCC00678700,CHEMBL1200792,FLUPHENAZINE HYDROCHLORIDE,CUXQPMGPJPHNFO-UHFFFAOYSA-N,2
DTCC00678706,CHEMBL1200798,TRAZODONE HYDROCHLORIDE,OHHDIOKRWWOXMT-UHFFFAOYSA-N,2
DTCC00678716,CHEMBL1200809,AZELASTINE HYDROCHLORIDE,YEJAJYAHJQIWNU-UHFFFAOYSA-N,2
DTCC00678720,CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,KTUFKADDDORSSI-UHFFFAOYSA-N,2
DTCC00678724,CHEMBL1200820,PIPERACILLIN SODIUM,WCMIIGXFCMNQDS-IDYPWDAWSA-M,2
DTCC00678731,CHEMBL1200829,GLUCONOLACTONE,PHOQVHQSTUBQQK-SQOUGZDYSA-N,2
DTCC00678737,CHEMBL1200836,OXICONAZOLE NITRATE,WVNOAGNOIPTWPT-NDUABGMUSA-N,2
DTCC00678741,CHEMBL1200841,PROCAINE HYDROCHLORIDE,HCBIBCJNVBAKAB-UHFFFAOYSA-N,2
DTCC00678743,CHEMBL1200843,METHYLERGONOVINE MALEATE,NOFOWWRHEPHDCY-DAUURJMHSA-N,2
DTCC00678745,CHEMBL1200845,HALCINONIDE,MUQNGPZZQDCDFT-JNQJZLCISA-N,2
DTCC00678747,CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE,DOMWKUIIPQCAJU-LJHIYBGHSA-N,2
DTCC00678749,CHEMBL1200851,HOMATROPINE METHYLBROMIDE,FUFVKLQESJNNAN-RIMUKSHESA-M,2
DTCC00678750,CHEMBL1200852,PENICILLIN V POTASSIUM,HCTVWSOKIJULET-LQDWTQKMSA-M,2
DTCC00678758,CHEMBL1200862,METYROSINE,NHTGHBARYWONDQ-JTQLQIEISA-N,2
DTCC00678765,CHEMBL1200870,TIMOLOL MALEATE,WLRMANUAADYWEA-NWASOUNVSA-N,2
DTCC00678771,CHEMBL1200877,FLUMETHASONE PIVALATE,JWRMHDSINXPDHB-OJAGFMMFSA-N,2
DTCC00678776,CHEMBL1200881,MINOCYCLINE HYDROCHLORIDE,GLMUAFMGXXHGLU-VQAITOIOSA-N,2
DTCC00678779,CHEMBL1200887,TRIMETHOBENZAMIDE HYDROCHLORIDE,WIIZEEPFHXAUND-UHFFFAOYSA-N,2
DTCC00678782,CHEMBL1200891,OXYPHENCYCLIMINE HYDROCHLORIDE,WXAYTPABEADAAB-UHFFFAOYSA-N,2
DTCC00678784,CHEMBL1200895,PHENELZINE SULFATE,RXBKMJIPNDOHFR-UHFFFAOYSA-N,2
DTCC00678803,CHEMBL1200916,THIORIDAZINE HYDROCHLORIDE,NZFNXWQNBYZDAQ-UHFFFAOYSA-N,2
DTCC00678810,CHEMBL1200927,DEXCHLORPHENIRAMINE MALEATE,DBAKFASWICGISY-DASCVMRKSA-N,2
DTCC00678831,CHEMBL1200948,TRIMIPRAMINE MALEATE,YDGHCKHAXOUQOS-BTJKTKAUSA-N,2
DTCC00678833,CHEMBL1200950,CLIDINIUM BROMIDE,GKEGFOKQMZHVOW-UHFFFAOYSA-M,2
DTCC00678839,CHEMBL1200961,BROMPHENIRAMINE MALEATE,SRGKFVAASLQVBO-BTJKTKAUSA-N,2
DTCC00678842,CHEMBL1200964,AMITRIPTYLINE HYDROCHLORIDE,KFYRPLNVJVHZGT-UHFFFAOYSA-N,2
DTCC00678843,CHEMBL1200965,BACAMPICILLIN HYDROCHLORIDE,IWVTXAGTHUECPN-ANBBSHPLSA-N,2
DTCC00678848,CHEMBL1200970,ETHOPROPAZINE HYDROCHLORIDE,VXPCQISYVPFYRK-UHFFFAOYSA-N,2
DTCC00678850,CHEMBL1200973,ESTRADIOL CYPIONATE,UOACKFBJUYNSLK-XRKIENNPSA-N,2
DTCC00678851,CHEMBL1200974,CARBINOXAMINE MALEATE,GVNWHCVWDRNXAZ-BTJKTKAUSA-N,2
DTCC00678870,CHEMBL1200993,GALLAMINE TRIETHIODIDE,REEUVFCVXKWOFE-UHFFFAOYSA-K,2
DTCC00678874,CHEMBL1200996,MEPHENTERMINE SULFATE,NZKLHVGUPFNBFD-UHFFFAOYSA-N,2
DTCC00678881,CHEMBL1201006,PYRILAMINE MALEATE,JXYWFNAQESKDNC-BTJKTKAUSA-N,2
DTCC00678884,CHEMBL1201010,FLUDROCORTISONE ACETATE,SYWHXTATXSMDSB-GSLJADNHSA-N,2
DTCC00678885,CHEMBL1201011,QUINAPRIL HYDROCHLORIDE,IBBLRJGOOANPTQ-JKVLGAQCSA-N,2
DTCC00678886,CHEMBL1201012,FLURANDRENOLIDE,POPFMWWJOGLOIF-XWCQMRHXSA-N,2
DTCC00678893,CHEMBL1201020,DISOPYRAMIDE PHOSPHATE,CGDDQFMPGMYYQP-UHFFFAOYSA-N,2
DTCC00678894,CHEMBL1201022,PHENAZOPYRIDINE HYDROCHLORIDE,QQBPIHBUCMDKFG-GEEYTBSJSA-N,2
DTCC00678896,CHEMBL1201024,METHSCOPOLAMINE BROMIDE,CXYRUNPLKGGUJF-XKTSLVMZSA-M,2
DTCC00678904,CHEMBL1201038,ACRISORCIN,YZODJQFXMFEJRM-UHFFFAOYSA-N,2
DTCC00678905,CHEMBL1201039,BENZTHIAZIDE,NDTSRXAMMQDVSW-UHFFFAOYSA-N,2
DTCC00678906,CHEMBL1201041,AZLOCILLIN SODIUM,UVOCNBWUHNCKJM-XFAPPKAWSA-M,2
DTCC00678908,CHEMBL1201043,CEPHAPIRIN SODIUM,VGEOUKPOQQEQSX-OALZAMAHSA-M,2
DTCC00678914,CHEMBL1201049,ECONAZOLE NITRATE,DDXORDQKGIZAME-UHFFFAOYSA-N,2
DTCC00678924,CHEMBL1201059,CHLOROGUANIDE HYDROCHLORIDE,SARMGXPVOFNNNG-UHFFFAOYSA-N,2
DTCC00678926,CHEMBL1201061,LEVALBUTEROL HYDROCHLORIDE,OWNWYCOLFIFTLK-YDALLXLXSA-N,2
DTCC00678927,CHEMBL1201063,PROPAFENONE HYDROCHLORIDE,XWIHRGFIPXWGEF-UHFFFAOYSA-N,2
DTCC00678929,CHEMBL1201065,THIAMYLAL SODIUM,LYZGJWXNOGIVQA-UHFFFAOYSA-M,2
DTCC00678953,CHEMBL1201097,LINCOMYCIN HYDROCHLORIDE,POUMFISTNHIPTI-BOMBIWCESA-N,2
DTCC00678957,CHEMBL1201102,TRIFLUPROMAZINE HYDROCHLORIDE,FTNWXGFYRHWUKG-UHFFFAOYSA-N,2
DTCC00678958,CHEMBL1201103,METHOXAMINE HYDROCHLORIDE,YGRFXPCHZBRUKP-UHFFFAOYSA-N,2
DTCC00678962,CHEMBL1201110,VALACYCLOVIR HYDROCHLORIDE,ZCDDBUOENGJMLV-QRPNPIFTSA-N,2
DTCC00678968,CHEMBL1201117,METHOCARBAMOL,GNXFOGHNGIVQEH-UHFFFAOYSA-N,2
DTCC00678969,CHEMBL1201118,CEFMETAZOLE SODIUM,BITQGIOJQWZUPL-PBCQUBLHSA-M,2
DTCC00678972,CHEMBL1201121,HETACILLIN POTASSIUM,QRSPJBLLJXVPDD-XFAPPKAWSA-M,2
DTCC00678974,CHEMBL1201124,KETOROLAC TROMETHAMINE,BWHLPLXXIDYSNW-UHFFFAOYSA-N,2
DTCC00678979,CHEMBL1201130,BETAINE HYDROCHLORIDE,HOPSCVCBEOCPJZ-UHFFFAOYSA-N,2
DTCC00678981,CHEMBL1201132,NALBUPHINE HYDROCHLORIDE,YZLZPSJXMWGIFH-BCXQGASESA-N,2
DTCC00678985,CHEMBL1201138,LEUCOVORIN CALCIUM,KVUAALJSMIVURS-ZEDZUCNESA-L,2
DTCC00678986,CHEMBL1201139,MEGESTROL ACETATE,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,2
DTCC00678989,CHEMBL1201146,NORETHINDRONE ACETATE,IMONTRJLAWHYGT-ZCPXKWAGSA-N,2
DTCC00678992,CHEMBL1201149,NALTREXONE HYDROCHLORIDE,RHBRMCOKKKZVRY-ITLPAZOVSA-N,2
DTCC00678997,CHEMBL1201154,PROCHLORPERAZINE EDISYLATE,SWOUGRBFXFILIB-UHFFFAOYSA-N,2
DTCC00678998,CHEMBL1201155,LOXAPINE SUCCINATE,YQZBAXDVDZTKEQ-UHFFFAOYSA-N,2
DTCC00679001,CHEMBL1201160,RITODRINE HYDROCHLORIDE,IDLSITKDRVDKRV-XHXSRVRCSA-N,2
DTCC00679009,CHEMBL1201171,PRAMOXINE HYDROCHLORIDE,SYCBXBCPLUFJID-UHFFFAOYSA-N,2
DTCC00679011,CHEMBL1201173,MEDRYSONE,GZENKSODFLBBHQ-ILSZZQPISA-N,2
DTCC00679086,CHEMBL1201270,METHENAMINE,VKYKSIONXSXAKP-UHFFFAOYSA-N,2
DTCC00679119,CHEMBL1201327,ACETRIZOIC ACID,GNOGSFBXBWBTIG-UHFFFAOYSA-N,2
DTCC00679164,CHEMBL1201392,FLUMETHASONE,WXURHACBFYSXBI-GQKYHHCASA-N,2
DTCC00681656,CHEMBL1204146,PHENTOLAMINE HYDROCHLORIDE,TUEJFGFQYKDAPM-UHFFFAOYSA-N,2
DTCC00681834,CHEMBL1204337,NYLIDRIN HYDROCHLORIDE,CLJHABUMMDMAFA-UHFFFAOYSA-N,2
DTCC00685747,CHEMBL1208903,ISOGINKGETIN,HUOOMAOYXQFIDQ-UHFFFAOYSA-N,2
DTCC00687869,CHEMBL1213135,ERGONOVINE MALEATE,YREISLCRUMOYAY-IIPCNOPRSA-N,2
DTCC00687870,CHEMBL1213136,PILOCARPINE NITRATE,PRZXEPJJHQYOGF-GNAZCLTHSA-N,2
DTCC00687873,CHEMBL1213139,PHENACYLAMINE HYDROCHLORIDE,CVXGFPPAIUELDV-UHFFFAOYSA-N,2
DTCC00688811,CHEMBL1214185,ROXITHROMYCIN,RXZBMPWDPOLZGW-XMRMVWPWSA-N,2
DTCC00690706,CHEMBL1221716,ALANYL-DL-LEUCINE,RDIKFPRVLJLMER-UHFFFAOYSA-N,2
DTCC00690806,CHEMBL1221865,CRINAMINE,YGPRSGKVLATIHT-GNCDUGFZSA-N,2
DTCC00691254,CHEMBL1222498,PROPANIL,LFULEKSKNZEWOE-UHFFFAOYSA-N,2
DTCC00693857,CHEMBL1229871,L-ALANINOL,BKMMTJMQCTUHRP-VKHMYHEASA-N,2
DTCC00693895,CHEMBL1230165,SILMITASERTIB,MUOKSQABCJCOPU-UHFFFAOYSA-N,2
DTCC00693910,CHEMBL1230222,CHLOROCRESOL,CFKMVGJGLGKFKI-UHFFFAOYSA-N,2
DTCC00694019,CHEMBL1231101,ACIVICIN,QAWIHIJWNYOLBE-OKKQSCSOSA-N,2
DTCC00694066,CHEMBL1231530,BETAMIPRON,CWXYHOHYCJXYFQ-UHFFFAOYSA-N,2
DTCC00694087,CHEMBL1231644,CACODYLIC ACID,OGGXGZAMXPVRFZ-UHFFFAOYSA-N,2
DTCC00694235,CHEMBL1232952,GIBBERELLIN A3,IXORZMNAPKEEDV-OBDJNFEBSA-N,2
DTCC00694236,CHEMBL1232958,MUCIC ACID,DSLZVSRJTYRBFB-DUHBMQHGSA-N,2
DTCC00694410,CHEMBL1234613,NADIDE,BAWFJGJZGIEFAR-NNYOXOHSSA-N,2
DTCC00694422,CHEMBL1234751,ACETYLGLUTAMIC ACID,RFMMMVDNIPUKGG-YFKPBYRVSA-N,2
DTCC00694490,CHEMBL1235287,L-PHENYLALANINOL,STVVMTBJNDTZBF-VIFPVBQESA-N,2
DTCC00694554,CHEMBL1235900,O-BENZYL-L-SERINE,ISLRAQPEXPIKDJ-NSHDSACASA-N,2
DTCC00694596,CHEMBL1236282,THIAMPHENICOL,OTVAEFIXJLOWRX-NXEZZACHSA-N,2
DTCC00694656,CHEMBL1236854,XANTHOPTERIN,VURKRJGMSKJIQX-UHFFFAOYSA-N,2
DTCC00694680,CHEMBL1237048,BEKANAMYCIN SULFATE,YGTPKDKJVZOVCO-KELBJJLKSA-N,2
DTCC00694692,CHEMBL1237082,MECAMYLAMINE HYDROCHLORIDE,PKVZBNCYEICAQP-UHFFFAOYSA-N,2
DTCC00694710,CHEMBL1237135,MAPROTILINE HYDROCHLORIDE,NZDMFGKECODQRY-UHFFFAOYSA-N,2
DTCC00695103,CHEMBL1240892,TYLOCIN TARTARATE,ICVKYYINQHWDLM-IAGPQMRQSA-N,2
DTCC00696701,CHEMBL1242570,,UQUNYMHNTSPLIC-RMKNXTFCSA-N,2
DTCC00696702,CHEMBL1242571,,YVPZJDCYVFZBDQ-UHFFFAOYSA-N,2
DTCC00696973,CHEMBL1242851,,PCPZDHWQPMHSIG-UHFFFAOYSA-N,2
DTCC00699375,CHEMBL1255654,TETRACAINE HYDROCHLORIDE,PPWHTZKZQNXVAE-UHFFFAOYSA-N,2
DTCC00699437,CHEMBL1255739,METHAPYRILENE HYDROCHLORIDE,BONORRGKLJBGRV-UHFFFAOYSA-N,2
DTCC00699440,CHEMBL1255743,TRANYLCYPROMINE HYDROCHLORIDE,ZPEFMSTTZXJOTM-OULXEKPRSA-N,2
DTCC00699466,CHEMBL1255778,BENSERAZIDE HYDROCHLORIDE,ULFCBIUXQQYDEI-UHFFFAOYSA-N,2
DTCC00699517,CHEMBL1255871,ASTAXANTHIN,MQZIGYBFDRPAKN-UWFIBFSHSA-N,2
DTCC00699536,CHEMBL1255901,HUPERZINE A,ZRJBHWIHUMBLCN-HZRLMBICSA-N,2
DTCC00699571,CHEMBL1255937,ANCITABINE HYDROCHLORIDE,KZOWNALBTMILAP-JBMRGDGGSA-N,2
DTCC00699626,CHEMBL1256017,ARCAINE SULFATE,RWTGFMPOODRXIM-UHFFFAOYSA-N,2
DTCC00699726,CHEMBL1256131,CENTROPHENOXINE HYDROCHLORIDE,FIVHOHCAXWQPGC-UHFFFAOYSA-N,2
DTCC00699730,CHEMBL1256139,PEMPIDINE TARTRATE,AAFNEINEQRQMTF-UHFFFAOYSA-N,2
DTCC00699759,CHEMBL1256178,4-AMINOETHYLBENZENESULFONYL FLUORIDE HYDROCHLORIDE,WRDABNWSWOHGMS-UHFFFAOYSA-N,2
DTCC00699887,CHEMBL1256353,MOLSIDOMINE,XLFWDASMENKTKL-NTMALXAHSA-N,2
DTCC00699918,CHEMBL1256400,XYLOMETAZOLINE HYDROCHLORIDE,YGWFCQYETHJKNX-UHFFFAOYSA-N,2
DTCC00699988,CHEMBL1256475,S-METHYL-L-THIOCITRULLINE ACETATE,XUKPZPRDNPUAJY-JEDNCBNOSA-N,2
DTCC00700011,CHEMBL1256511,5-AMINOPENTANOIC ACID HYDROCHLORIDE,BLOIUFYKQCCAGP-UHFFFAOYSA-N,2
DTCC00700106,CHEMBL1256618,AGMATINE SULFATE,PTAYFGHRDOMJGC-UHFFFAOYSA-N,2
DTCC00700135,CHEMBL1256658,CHLORPROTHIXENE HYDROCHLORIDE,YWKRLOSRDGPEJR-KIUKIJHYSA-N,2
DTCC00700142,CHEMBL1256696,CARBETAPENTANE CITRATE,AKJDEXBCRLOVTH-UHFFFAOYSA-N,2
DTCC00700150,CHEMBL1256709,KETANSERIN TARTRATE,KMTLTEVOQLMYRS-UHFFFAOYSA-N,2
DTCC00700172,CHEMBL1256771,METOCLOPRAMIDE HYDROCHLORIDE,RVFUNJWWXKCWNS-UHFFFAOYSA-N,2
DTCC00700173,CHEMBL1256772,TIAPRIDE HYDROCHLORIDE,OTFDPNXIVHBTKW-UHFFFAOYSA-N,2
DTCC00700183,CHEMBL1256794,QUIPAZINE MALEATE,QYJJDHZHSCTBII-BTJKTKAUSA-N,2
DTCC00700190,CHEMBL1256805,ACECAINIDE HYDROCHLORIDE,IYEWBJUCJHKLHD-UHFFFAOYSA-N,2
DTCC00700203,CHEMBL1256842,NOMIFENSINE MALEATE,GEOCVSMCLVIOEV-BTJKTKAUSA-N,2
DTCC00700204,CHEMBL1256846,VESAMICOL HYDROCHLORIDE,XJNUHVMJVWOYCW-UHFFFAOYSA-N,2
DTCC00700206,CHEMBL1256849,FENSPIRIDE HYDROCHLORIDE,FIKFLLIUPUVONI-UHFFFAOYSA-N,2
