compound_id,standard_inchi_key,compound_name,bioactivities
CHEMBL463212,OMZRMXULWNMRAE-BMRADRMJSA-N,VULPINIC ACID,2
CHEMBL1256625,ONOJPUDFIOEGCX-UHFFFAOYSA-N,,2
CHEMBL1414320,ONWXNHPOAGOMTG-UHFFFAOYSA-N,SUXIBUZONE,2
CHEMBL1908377,OOPDAHSJBRZRPH-UHFFFAOYSA-L,PYRVINIUM PAMOATE,2
CHEMBL1360594,OOSYXMPLIGBCDA-UHFFFAOYSA-N,CHAULMOSULFONE,2
CHEMBL503938,OPUFDNZTKHPZHM-UHFFFAOYSA-N,EUPARIN,2
CHEMBL1330729,OPXKTCUYRHXSBK-UHFFFAOYSA-N,CLENBUTEROL HYDROCHLORIDE,2
CHEMBL685,OPXLLQIJSORQAM-UHFFFAOYSA-N,MEBENDAZOLE,2
CHEMBL244627,OPXXZGPYCSWTPA-UHFFFAOYSA-N,SID103904631,2
CHEMBL2269927,OQMUOVSEPOBWMK-BWLMZZBKSA-N,CEDRELONE,2
CHEMBL393417,ORDAZKGHSNRHTD-UXHICEINSA-N,DEGUELIN,2
CHEMBL51628,ORHBXUUXSCNDEV-UHFFFAOYSA-N,UMBELLIFERONE,2
CHEMBL2364720,ORMNNUPLFAPCFD-DVLYDCSHSA-M,PHENETHICILLIN POTASSIUM,2
CHEMBL253363,ORNBQBCIOKFOEO-QGVNFLHTSA-N,PREGNENOLONE,2
CHEMBL3138696,ORVBSFQTFRBNRP-SIKLNZKXSA-N,,2
CHEMBL398440,OSDLLIBGSJNGJE-UHFFFAOYSA-N,CHLOROXYLENOL,2
CHEMBL132530,OSVMTWJCGUFAOD-KZQROQTASA-N,FORMESTANE,2
CHEMBL1162494,OTCCIMWXFLJLIA-BYPYZUCNSA-N,N-ACETYLASPARTIC ACID,2
CHEMBL1256772,OTFDPNXIVHBTKW-UHFFFAOYSA-N,TIAPRIDE HYDROCHLORIDE,2
CHEMBL1200471,OTPSWLRZXRHDNX-UHFFFAOYSA-L,PYRITHIONE ZINC,2
CHEMBL1236282,OTVAEFIXJLOWRX-NXEZZACHSA-N,THIAMPHENICOL,2
CHEMBL817,OUDSBRTVNLOZBN-UHFFFAOYSA-N,TOLAZAMIDE,2
CHEMBL1622,OVBPIULPVIDEAO-LBPRGKRZSA-N,FOLIC ACID,2
CHEMBL13779,OVGGLBAWFMIPPY-WUXMJOGZSA-N,CARBADOX,2
CHEMBL447878,OVRNDRQMDRJTHS-FMDGEEDCSA-N,N-ACETYLGLUCOSAMINE ,2
CHEMBL367623,OVSKIKFHRZPJSS-UHFFFAOYSA-N,"""2,4-DICHLOROPHENOXYACETIC ACID""",2
CHEMBL3039236,OVTKCGJIOHGDAN-HMQLAQMASA-N,KHAYASIN,2
CHEMBL1201061,OWNWYCOLFIFTLK-YDALLXLXSA-N,LEVALBUTEROL HYDROCHLORIDE,2
CHEMBL82242,OXGUCUVFOIWWQJ-HQBVPOQASA-N,QUERCITRIN,2
CHEMBL1597273,OXQKEKGBFMQTML-UHFFFAOYSA-N,PERSEITOL,2
CHEMBL267548,OXTIQTUKEUGAPP-UJJXFSCMSA-N,PROTOPORPHYRIN,2
CHEMBL1200659,OYFJQPXVCSSHAI-QFPUQLAESA-N,ENALAPRIL MALEATE,2
CHEMBL1397050,OYZLUMCALBWJQC-FOCLMDBBSA-N,DEHYDROAVOCATIN-1-ACETATE,2
CHEMBL243297,OZHJZVONMLIEPV-UHFFFAOYSA-N,SID103904633,2
CHEMBL265325,PAJPWUMXBYXFCZ-UHFFFAOYSA-N,1-AMINOCYCLOPROPANE CARBOXYLIC ACID,2
CHEMBL266195,PAZJSJFMUHDSTF-UHFFFAOYSA-N,ALPRENOLOL,2
CHEMBL9225,PBBGSZCBWVPOOL-HDICACEKSA-N,MESO-HEXESTROL,2
CHEMBL1243,PBCZLFBEBARBBI-UHFFFAOYSA-N,SULFABENZAMIDE,2
CHEMBL1524273,PBMSWVPMRUJMPE-UHFFFAOYSA-N,PHTHALYLSULFATHIAZOLE,2
CHEMBL2298951,PBWOIPCULUXTNY-LBKBYZTLSA-N,SITOSTERYL ACETATE,2
CHEMBL1620,PCHPORCSPXIHLZ-UHFFFAOYSA-N,DIPHENHYDRAMINE HYDROCHLORIDE,2
CHEMBL1242851,PCPZDHWQPMHSIG-UHFFFAOYSA-N,,2
CHEMBL503,PCZOHLXUXFIOCF-BXMDZJJMSA-N,LOVASTATIN,2
CHEMBL597744,PDAYUJSOJIMKIS-SNAWJCMRSA-N,TRIACETYLRESVERATROL,2
CHEMBL2332194,PDKGFQJSCXMICA-GAGMABLHSA-N,3-DEACETYLKHIVORIN,2
CHEMBL1170,PDMMFKSKQVNJMI-BLQWBTBKSA-N,TESTOSTERONE PROPIONATE,2
CHEMBL363506,PDYBUYVOPAJLKP-UHFFFAOYSA-M,CORALYNE,2
CHEMBL479689,PENSQRMNZZWMGV-UHFFFAOYSA-N,PACHYRRIZINE,2
CHEMBL69941,PESKGJQREUXSRR-UXIWKSIVSA-N,CHOLESTAN-3-ONE,2
CHEMBL43469,PEYUIKBAABKQKQ-WZBLMQSHSA-N,ASARININ,2
CHEMBL311498,PFTAWBLQPZVEMU-DZGCQCFKSA-N,CIANIDANOL,2
CHEMBL583912,PFTAWBLQPZVEMU-UKRRQHHQSA-N,(-)-EPICATECHIN,2
CHEMBL1409518,PFWHFUPRJSEODI-UHFFFAOYSA-N,ANABASAMINE HYDROCHLORIDE,2
CHEMBL1607273,PGLIUCLTXOYQMV-UHFFFAOYSA-N,CETIRIZINE DIHYDROCHLORIDE,2
CHEMBL937,PGNKBEARDDELNB-UHFFFAOYSA-N,DIETHYLCARBAMAZINE CITRATE,2
CHEMBL1707,PGYPOBZJRVSMDS-UHFFFAOYSA-N,LOPERAMIDE HYDROCHLORIDE,2
CHEMBL1200829,PHOQVHQSTUBQQK-SQOUGZDYSA-N,GLUCONOLACTONE,2
CHEMBL94,PIJVFDBKTWXHHD-HIFRSBDPSA-N,PHYSOSTIGMINE,2
CHEMBL47244,PIMZUZSSNYHVCU-YKWPQBAZSA-N,PICROTOXININ,2
CHEMBL537669,PIPZGJSEDRMUAW-VJDCAHTMSA-N,YOHIMBINE HYDROCHLORIDE,2
CHEMBL1257131,PIPZGJSEDRMUAW-ZKKXXTDSSA-N,RAUWOLSCINE HYDROCHLORIDE,2
CHEMBL89598,PJDFLNIOAUIZSL-UHFFFAOYSA-N,VIGABATRIN,2
CHEMBL1488393,PJJGZPJJTHBVMX-UHFFFAOYSA-N,"""5,7-DIHYDROXYISOFLAVONE""",2
CHEMBL1318588,PJOOIAZRUIIQMU-UHFFFAOYSA-N,ETHYL EVERNINATE,2
CHEMBL1603788,PJPVPNNIOZGDFS-WDZFZDKYSA-N,SAPPANONE A 7-METHYL ETHER,2
CHEMBL1464,PJVWKTKQMONHTI-UHFFFAOYSA-N,WARFARIN,2
CHEMBL3039408,PKTVMNKLPFVXBH-UHFFFAOYSA-N,DIFUCOL HEXAMETHYL ETHER,2
CHEMBL1237082,PKVZBNCYEICAQP-UHFFFAOYSA-N,MECAMYLAMINE HYDROCHLORIDE,2
CHEMBL1364144,PLBHSZGDDKCEHR-LFYFAGGJSA-N,6ALPHA-METHYLPREDNISOLONE ACETATE,2
CHEMBL3039104,PLEXAABBVJNISH-STWUNAAISA-N,COSMOSIIN HEXAACETATE,2
CHEMBL1446650,PLGQWYOULXPJRE-UHFFFAOYSA-N,MEBEVERINE HYDROCHLORIDE,2
CHEMBL1103,PLHJDBGFXBMTGZ-WEVVVXLNSA-N,FURAZOLIDONE,2
CHEMBL3039140,PLKZJFBLYSCGKF-IUJJKOSZSA-N,3-PINANONE OXIME,2
CHEMBL160,PMATZTZNYRCHOR-CGLBZJNRSA-N,CYCLOSPORINE,2
CHEMBL2442166,PMBSWZWCNKVWLV-OLVLZXMISA-N,7-OXOCHOLESTERYL ACETATE,2
CHEMBL1315891,PMCVMORKVPSKHZ-UHFFFAOYSA-N,OXDEMETONMETHYL,2
CHEMBL452232,PMISPNORJONCHB-OASIGRBWSA-N,DEACETOXY-7-OXOGEDUNIN,2
CHEMBL1515,PMRYVIKBURPHAH-UHFFFAOYSA-N,METHIMAZOLE,2
CHEMBL1075790,PMTSPAGBAFCORP-HBUONDEYSA-N,PERUVOSIDE,2
CHEMBL1604375,PNVJTZOFSHSLTO-UHFFFAOYSA-N,FENTHION,2
CHEMBL593429,POJWUDADGALRAB-UHFFFAOYSA-N,ALLANTOIN,2
CHEMBL1201012,POPFMWWJOGLOIF-XWCQMRHXSA-N,FLURANDRENOLIDE,2
CHEMBL1201097,POUMFISTNHIPTI-BOMBIWCESA-N,LINCOMYCIN HYDROCHLORIDE,2
CHEMBL1479,POZRVZJJTULAOH-LHZXLZLDSA-N,DANAZOL,2
CHEMBL3039100,PPFWMXVOIABRTP-UHFFFAOYSA-N,DIPLOICIN METHYL ETHER,2
CHEMBL3039486,PPGUUDJMTMGALC-UHFFFAOYSA-N,"""3,7-EPOXYCARYOPHYLLAN-6-ONE""",2
CHEMBL549748,PPJYSSNKSXAVDB-UHFFFAOYSA-N,TETRAC,2
CHEMBL40583,PPQNQXQZIWHJRB-UHFFFAOYSA-N,3-METHYLCHOLANTHRENE,2
CHEMBL1255654,PPWHTZKZQNXVAE-UHFFFAOYSA-N,TETRACAINE HYDROCHLORIDE,2
CHEMBL1533310,PPZMYIBUHIPZOS-UHFFFAOYSA-N,HISTAMINE DIHYDROCHLORIDE,2
CHEMBL247378,PQCAUHUKTBHUSA-UHFFFAOYSA-N,7-NITROINDAZOLE,2
CHEMBL2356687,PQCRZWCSVWBYSC-AGRFSFNASA-N,ESTRADIOL PROPIONATE,2
CHEMBL3039153,PQEYTAGBXNEUQL-UHFFFAOYSA-N,DIHYDROJASMONIC ACID,2
CHEMBL290299,PQFRTXSWDXZRRS-UHFFFAOYSA-N,RONIDAZOLE,2
CHEMBL125,PQLXHQMOHUQAKB-UHFFFAOYSA-N,MILTEFOSINE,2
CHEMBL481854,PRAUVHZJPXOEIF-AOLYGAPISA-N,MADECASSIC ACID,2
CHEMBL1434568,PRBLRLQZOKOQCQ-UHFFFAOYSA-N,BENZYLHYDRAZINE HYDROCHLORIDE,2
CHEMBL142588,PRGILOMAMBLWNG-HNNXBMFYSA-N,COLCHICEINE,2
CHEMBL193482,PROQIPRRNZUXQM-ZXXIGWHRSA-N,ESTRIOL,2
CHEMBL267179,PRQROPMIIGLWRP-BZSNNMDCSA-N,N-FORMYLMETHIONYL-LEUCYLPHENYLALANINE,2
CHEMBL1213136,PRZXEPJJHQYOGF-GNAZCLTHSA-N,PILOCARPINE NITRATE,2
CHEMBL717,PSGAAPLEWMOORI-PEINSRQWSA-N,MEDROXYPROGESTERONE ACETATE,2
CHEMBL1256618,PTAYFGHRDOMJGC-UHFFFAOYSA-N,AGMATINE SULFATE,2
CHEMBL2165234,PTGGVIKFNQSFBY-WPOGFBIBSA-N,CAFESTOL ACETATE,2
CHEMBL1605835,PTHLEKANMPKYDB-UHFFFAOYSA-N,FLOPROPIONE,2
CHEMBL151445,PTVWPYVOOKLBCG-UHFFFAOYSA-N,DROPROPIZINE,2
CHEMBL1367565,PUMZXCBVHLCWQG-UHFFFAOYSA-N,OCTOPAMINE HYDROCHLORIDE,2
CHEMBL1316,PUXBGTOOZJQSKH-UHFFFAOYSA-N,CARPROFEN,2
CHEMBL1318677,PUYQMSIYQIPSIN-UHFFFAOYSA-N,"""1,4,5,8-TETRAHYDROXY-2,6-DIMETHYLANTHROQUINONE""",2
CHEMBL475534,PVHUJELLJLJGLN-UHFFFAOYSA-N,NITRENDIPINE,2
CHEMBL573,PVNIIMVLHYAWGP-UHFFFAOYSA-N,NIACIN,2
CHEMBL13097,PVVORTURQPBPEQ-UHFFFAOYSA-N,"""BIOCHANIN A, DIMETHYL ETHER""",2
CHEMBL600,PWKSKIMOESPYIA-BYPYZUCNSA-N,ACETYLCYSTEINE,2
CHEMBL1364906,PWPJGUXAGUPAHP-UHFFFAOYSA-N,LUFENURON,2
CHEMBL136356,PXOYOCNNSUAQNS-AGNJHWRGSA-N,HELENINE,2
CHEMBL3138651,PXQRJZNDFRAFTF-ZYWNQZGFSA-N,,2
CHEMBL288538,PYRZRPSTTNKOCS-MSOLQXFVSA-N,MUNDOSERONE,2
CHEMBL1200667,PYTMYKVIJXPNBD-BTKVJIOYSA-N,CLOMIPHENE CITRATE,2
CHEMBL1526572,PZYZNVLXKYMURF-UHFFFAOYSA-N,DERRUSNIN,2
CHEMBL566727,QABAUCFGPWONOG-UHFFFAOYSA-N,PTERIN-6-CARBOXYLIC ACID,2
CHEMBL2181270,QADCCYSYLNTZHV-YADHBBJMSA-N,"""ROTENONIC ACID, METHYL ETHER""",2
CHEMBL1173110,QAHZAHIPKNLGAS-KZRPXEQKSA-N,AMBELLINE,2
CHEMBL145,QAIPRVGONGVQAS-DUXPYHPUSA-N,CAFFEIC ACID,2
CHEMBL228792,QANMHLXAZMSUEX-UHFFFAOYSA-N,KINETIN,2
CHEMBL1231101,QAWIHIJWNYOLBE-OKKQSCSOSA-N,ACIVICIN,2
CHEMBL195953,QBYJBZPUGVGKQQ-UHFFFAOYSA-N,ALDRIN,2
CHEMBL23903,QCIARNIKNKKHFH-UHFFFAOYSA-N,7-CHLOROETHYLTHEOPHYLLINE,2
CHEMBL3138691,QCVKYDNFSXDPSW-WQKKHODNSA-N,,2
CHEMBL1092,QDWJJTJNXAKQKD-UHFFFAOYSA-N,TRIHEXYPHENIDYL HYDROCHLORIDE,2
CHEMBL489525,QELDJEKNFOQJOY-ZDUSSCGKSA-N,ISOCORYDINE,2
CHEMBL388848,QEVHRUUCFGRFIF-VPHNHGCZSA-N,ISORESERPINE,2
CHEMBL3039048,QFRUZVNPYYYLAN-JQFPPNBKSA-N,3-DEOXY-3BETA-HYDROXYANGOLENSIC ACID METHYL ESTER,2
CHEMBL485792,QFYYAIBEHOEZKC-UHFFFAOYSA-N,2-METHOXYRESORCINOL,2
CHEMBL487187,QGHREAKMXXNCOA-UHFFFAOYSA-N,THIOPHANATE METHYL,2
CHEMBL269277,QGJZLNKBHJESQX-FZFNOLFKSA-N,BETULINIC ACID,2
CHEMBL91732,QGLZXHRNAYXIBU-WEVVVXLNSA-N,ALDICARB,2
CHEMBL1200613,QGUALMNFRILWRA-UHFFFAOYSA-M,TOLMETIN SODIUM,2
CHEMBL272195,QGXBDMJGAMFCBF-LUJOEAJASA-N,EPIANDROSTERONE,2
CHEMBL3138709,QIAYKQSCKSMIJW-TWTIZTBLSA-N,,2
CHEMBL537,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,HYDROQUINONE,2
CHEMBL54976,QIVBCDIJIAJPQS-VIFPVBQESA-N,TRYPTOPHAN,2
CHEMBL3137800,QIVOTMOKECOCJC-OCBUSJJZSA-N,,2
CHEMBL500601,QJAPFSSVKIZTMR-UHFFFAOYSA-N,3-PRENYL-4-HYDROXYACETOPHENONE,2
CHEMBL58510,QKICWELGRMTQCR-UHFFFAOYSA-N,CHLOROQUINE DIPHOSPHATE,2
CHEMBL2146113,QKPLRMLTKYXDST-WQIPCXMXSA-N,GLUCOSAMINE HYDROCHLORIDE,2
CHEMBL104255,QKQLSQLKXBHUSO-CMDGGOBGSA-N,FLAVOKAWAIN B,2
CHEMBL1527366,QKTFIWUHGFCLHF-UHFFFAOYSA-N,LONCHOCARPIC ACID,2
CHEMBL2303636,QLIUUWRJBVKYIB-DWPVIUTLSA-N,CLINDAMYCIN HCL,2
CHEMBL451197,QLMRJHFAGVFUAC-UHFFFAOYSA-N,OXIDOPAMINE HYDROCHLORIDE,2
CHEMBL1083785,QLNAEPZXTGNWCX-UHFFFAOYSA-N,SID103904438,2
CHEMBL9419,QLNWXBAGRTUKKI-UHFFFAOYSA-N,METACETAMOL,2
CHEMBL23319,QLPVTIQQFGWSQQ-UHFFFAOYSA-N,KYNURAMINE,2
CHEMBL3039425,QLTCHMYAEJEXBT-ZEBDFXRSSA-N,LINAMARIN,2
CHEMBL110691,QMBJSIBWORFWQT-DFXBJWIESA-N,CHLORMADINONE ACETATE,2
CHEMBL227934,QMGVPVSNSZLJIA-FVWCLLPLSA-N,STRYCHNINE,2
CHEMBL478772,QMRLEXVAVRHWSE-DFQSSKMNSA-N,TOTARAL,2
CHEMBL1514634,QNVKOSLOVOTXKF-PFWPSKEQSA-N,,2
CHEMBL12252,QNVWGEJMXOQQPM-UHFFFAOYSA-N,"""5,7-DIHYDROXY-4-METHYLCOUMARIN""",2
CHEMBL1876082,QONLGXRPRAIDGI-UHFFFAOYSA-N,PRONETALOLHYDROCHLORIDE,2
CHEMBL303846,QOTBQNVNUBKJMS-UHFFFAOYSA-N,XANTHYLETIN,2
CHEMBL438,QPPBRPIAZZHUNT-UHFFFAOYSA-N,SULFAMERAZINE,2
CHEMBL1201022,QQBPIHBUCMDKFG-GEEYTBSJSA-N,PHENAZOPYRIDINE HYDROCHLORIDE,2
CHEMBL1560118,QQRSPHJOOXUALR-UHFFFAOYSA-N,APIOL,2
CHEMBL1201121,QRSPJBLLJXVPDD-XFAPPKAWSA-M,HETACILLIN POTASSIUM,2
CHEMBL2271725,QRUZGDDGFOBVLM-KOBBEHQCSA-N,SWIETENINE,2
CHEMBL64,QRXWMOHMRWLFEY-UHFFFAOYSA-N,ISONIAZID,2
CHEMBL1200748,QTAOMKOIBXZKND-PPHPATTJSA-N,CARBIDOPA,2
CHEMBL206106,QUCQEUCGKKTEBI-UHFFFAOYSA-N,PALMITINE,2
CHEMBL1077577,QUCZMUVAQHIOID-UHFFFAOYSA-N,EVERNINIC ACID,2
CHEMBL1158,QUNWUDVFRNGTCO-UHFFFAOYSA-N,PARAXANTHINE,2
CHEMBL1372368,QUQMZWZRFQKNFP-UHFFFAOYSA-N,MUNDULONE ACETATE,2
CHEMBL449317,QUQPHWDTPGMPEX-QJBIFVCTSA-N,HESPERIDIN,2
CHEMBL521035,QVCMHGGNRFRMAD-XFGHUUIASA-N,MONOCROTALINE,2
CHEMBL3138656,QVEUBDDZMCFHNJ-BZXSMNKYSA-N,,2
CHEMBL559180,QVPSGVSNYPRFAS-UHFFFAOYSA-N,(R/S) ISOXSUPRINE HYDROCHLORIDE,2
CHEMBL3039294,QVVPJFBYFYYVDM-LLVKDONJSA-N,DUARTIN (-),2
CHEMBL1109,QWCJHSGMANYXCW-UHFFFAOYSA-N,SULFAPHENAZOLE,2
CHEMBL1113,QWGDMFLQWFTERH-UHFFFAOYSA-N,AMOXAPINE,2
CHEMBL386007,QWIZNVHXZXRPDR-WSCXOGSTSA-N,MELEZITOSE,2
CHEMBL1075789,QWTDCDSWAVIWER-VSBFTHSSSA-N,OLEANDRIN,2
CHEMBL1451186,QWXXXRFASGFHKU-BQYQJAHWSA-N,2-ISOPROPYL-3-METHOXYCINNAMIC ACID,2
CHEMBL1365675,QXAITBQSYVNQDR-ZIOPAAQOSA-N,AMITRAZ,2
CHEMBL416,QXKHYNVANLEOEG-UHFFFAOYSA-N,METHOXSALEN,2
CHEMBL1998721,QYIXCDOBOSTCEI-KKFSNPNRSA-N,EPICOPROSTEROL,2
CHEMBL680,QYIYFLOTGYLRGG-GPCCPHFNSA-N,CEFACLOR,2
CHEMBL1256794,QYJJDHZHSCTBII-BTJKTKAUSA-N,QUIPAZINE MALEATE,2
CHEMBL527,QYSPLQLAKJAUJT-UHFFFAOYSA-N,PIROXICAM,2
CHEMBL42,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CLOZAPINE,2
CHEMBL508030,RAEOYMOPVHBBKE-UHFFFAOYSA-N,RHETSININE,2
CHEMBL344760,RAIPHJJURHTUIC-UHFFFAOYSA-N,AMINOTHIAZOLE,2
CHEMBL201022,RAKPTCORSHLZMM-UHFFFAOYSA-N,,2
CHEMBL1087630,RAOCRURYZCVHMG-UHFFFAOYSA-N,OXIBENDAZOLE,2
CHEMBL3039101,RAVJTVCBLBWCKV-JVIMKECRSA-N,"""S-(1,2-DICARBOXYETHYL)GLUTATHIONE""",2
CHEMBL253551,RAYQKHLZHPFYEJ-UHFFFAOYSA-N,FRAXIDIN METHYL ETHER,2
CHEMBL1511957,RBGWCEWDAHDPEH-UHFFFAOYSA-N,PIPERIDOLATE HYDROCHLORIDE,2
CHEMBL1079905,RBQOQRRFDPXAGN-UHFFFAOYSA-N,PROPENTOFYLLINE,2
CHEMBL311350,RCIMBBZXSXFZBV-UHFFFAOYSA-N,PIROMIDIC ACID,2
CHEMBL428647,RCINICONZNJXQF-MZXODVADSA-N,PACLITAXEL,2
CHEMBL1590432,RDBVNNMYIBVCEP-UHFFFAOYSA-N,GANGLEOIDIN ACETATE,2
CHEMBL3039594,RDEIXVOBVLKYNT-VQBXQJRRSA-N,GENTAMICIN SULFATE,2
CHEMBL1697733,RDHQFKQIGNGIED-MRVPVSSYSA-N,ACETYLCARNITINE,2
CHEMBL1221716,RDIKFPRVLJLMER-UHFFFAOYSA-N,ALANYL-DL-LEUCINE,2
CHEMBL1297,RDJGLLICXDHJDY-UHFFFAOYSA-N,FENOPROFEN,2
,RDSACQWTXKSHJT-NSHDSACASA-N,REFAMETINIB,2
CHEMBL194399,RDYMFSUJUZBWLH-UHFFFAOYSA-N,ENDOSULFAN,2
CHEMBL1343544,REACMANCWHKJSM-WXNNVNCASA-M,CEFSULODIN SODIUM,2
CHEMBL1200993,REEUVFCVXKWOFE-UHFFFAOYSA-K,GALLAMINE TRIETHIODIDE,2
CHEMBL50,REFJWTPEDVJJIY-UHFFFAOYSA-N,QUERCETIN,2
CHEMBL525778,REJLGAUYTKNVJM-SGXCCWNXSA-N,TOMATINE,2
CHEMBL1200440,RETIMRUQNCDCQB-UHFFFAOYSA-N,MEPIVACAINE HYDROCHLORIDE,2
CHEMBL28079,REZGGXNDEMKIQB-UHFFFAOYSA-N,ZAPRINAST,2
CHEMBL106,RFHAOTPXVQNOHP-UHFFFAOYSA-N,FLUCONAZOLE,2
CHEMBL3039376,RFKGHGMSJVVYTB-YWPUXERESA-N,CATECHIN PENTABENZOATE,2
CHEMBL1234751,RFMMMVDNIPUKGG-YFKPBYRVSA-N,ACETYLGLUTAMIC ACID,2
CHEMBL3138702,RFUVOURUUJLQSB-QGJJZOTOSA-N,,2
CHEMBL55814,RGCKGOZRHPZPFP-UHFFFAOYSA-N,ATHRAQUINONES A,2
CHEMBL567,RGCVKNLCSQQDEP-UHFFFAOYSA-N,PERPHENAZINE,2
CHEMBL465026,RGPDEAGGEXEMMM-UHFFFAOYSA-N,NEFOPAM,2
CHEMBL1718,RGPDIGOSVORSAK-STHHAXOLSA-N,NALOXONE HYDROCHLORIDE,2
CHEMBL1554531,RGSUZUQISVAJJF-UHFFFAOYSA-N,4-METHOXYDALBERGIONE,2
CHEMBL1096927,RGZSQWQPBWRIAQ-CABCVRRESA-N,ALPHA-BISABOLOL,2
CHEMBL1201149,RHBRMCOKKKZVRY-ITLPAZOVSA-N,NALTREXONE HYDROCHLORIDE,2
CHEMBL444814,RHGKLRLOHDJJDR-BYPYZUCNSA-N,L-CITRULLINE,2
CHEMBL1200473,RHKZVMUBMXGOLL-UHFFFAOYSA-N,CYCLOPENTOLATE HYDROCHLORIDE,2
CHEMBL1333672,RHLFTMGPBSLHRS-UHFFFAOYSA-M,PHENYLBUTYRATE SODIUM,2
CHEMBL289277,RHMXXJGYXNZAPX-UHFFFAOYSA-N,EMODIN,2
CHEMBL1689,RHTNTTODYGNRSP-UHFFFAOYSA-N,TOLAZOLINE HYDROCHLORIDE,2
CHEMBL1710,RIULCFSTKRDHBX-UHFFFAOYSA-N,TRIFLUOPERAZINE HYDROCHLORIDE,2
CHEMBL486822,RIXNFYQZWDGQAE-DFHVBEEKSA-N,ACETYL OLEANOLIC ACID,2
CHEMBL103,RJKFOVLPORLFTN-LEKSSAKUSA-N,PROGESTERONE,2
CHEMBL15870,RJMIEHBSYVWVIN-UHFFFAOYSA-N,INDOPROFEN,2
CHEMBL1554,RJURFGZVJUQBHK-IIXSONLDSA-N,DACTINOMYCIN,2
CHEMBL349338,RKUDRJTZBDEGNP-YIXXDRMTSA-N,"""EPIGALLOCATECHIN 3,5-DIGALLATE""",2
CHEMBL1331216,RKUNBYITZUJHSG-FXUDXRNXSA-N,HYOSCYAMINE,2
CHEMBL498,RKWGIWYCVPQPMF-UHFFFAOYSA-N,CHLORPROPAMIDE,2
CHEMBL1237,RLAWWYSOJDYHDC-BZSNNMDCSA-N,LISINOPRIL,2
CHEMBL346516,RLBIQVVOMOPOHC-UHFFFAOYSA-N,METHYL PARATHIONE,2
CHEMBL2105788,RLPCJGKQKFMBEI-UOBLTHIJSA-N,OLEANDOMYCIN PHOSPHATE,2
CHEMBL274189,RLQYRXCUPVKSAW-UHFFFAOYSA-M,PALMATINE CHLORIDE,2
CHEMBL1108,RMEDXOLNCUSCGS-UHFFFAOYSA-N,DROPERIDOL,2
CHEMBL1495954,RMVZECFNOTWEKD-UHFFFAOYSA-N,DIHYDROMUNDULETONE,2
CHEMBL488,ROBVIMPUHSLWNV-UHFFFAOYSA-N,AMINOGLUTETHIMIDE,2
CHEMBL71851,RODXRVNMMDRFIK-UHFFFAOYSA-N,SCOPOLETIN,2
CHEMBL3137745,ROEBJVHPINPMKL-UHFFFAOYSA-N,,2
CHEMBL243517,ROIWTEBVYRJZEG-UHFFFAOYSA-N,SID103904624,2
CHEMBL462902,ROWFSYNHZPRCKO-BHAPSIHVSA-N,DIHYDROGEDUNIN,2
CHEMBL3138730,RPIVIODUUUOQDD-BWGLVEIYSA-N,,2
CHEMBL429432,RPKLZQLYODPWTM-LVVAJZGHSA-N,URSOCHOLANIC ACID,2
CHEMBL395990,RPMNUQRUHXIGHK-PYXJVEIZSA-N,RHOIFOLIN,2
CHEMBL501701,RQQJJXVETXFINY-UHFFFAOYSA-N,"""N,N-HEXAMETHYLENEAMILORIDE""",2
CHEMBL3039412,RQYNNIWGGJJGDH-DJNXLDHESA-N,BISABOLOL ACETATE,2
CHEMBL1201139,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,MEGESTROL ACETATE,2
CHEMBL42710,RRAFCDWBNXTKKO-UHFFFAOYSA-N,EUGENOL,2
CHEMBL1290347,RRCYPDDIDYVEIW-UHFFFAOYSA-N,RETUSIN 7-METHYL ETHER,2
CHEMBL799,RRGUKTPIGVIEKM-UHFFFAOYSA-N,CILOSTAZOL,2
CHEMBL457257,RRHCDWLSHIIIIT-NVWZYQMFSA-N,JATAMANSIN,2
CHEMBL501756,RRKTZKIUPZVBMF-IBTVXLQLSA-N,BRUCINE,2
CHEMBL734,RRUDCFGSUDOHDG-UHFFFAOYSA-N,ACETOHYDROXAMIC ACID,2
CHEMBL7634,RSDOPYMFZBJHRL-UHFFFAOYSA-N,OXOTREMORINE,2
CHEMBL1511,RSEPBGGWRJCQGY-RBRWEJTLSA-N,ESTRADIOL VALERATE,2
CHEMBL231153,RSUCBZJSTXEGSF-UHFFFAOYSA-N,SID103904389,2
CHEMBL159303,RSYUFYQTACJFML-UKRRQHHQSA-N,"""EPIAFZELECHIN (2R,3R)(-)""",2
CHEMBL3138633,RTCDDYYZMGGHOE-YMSVYGIHSA-N,,2
CHEMBL41,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,FLUOXETINE,2
CHEMBL117,RTIXKCRFFJGDFG-UHFFFAOYSA-N,CHRYSIN,2
CHEMBL927,RTXOFQZKPXMALH-GHXIOONMSA-N,CEFDINIR,2
CHEMBL606260,RTYJTGSCYUUYAL-YCAHSCEMSA-L,CARBENICILLIN DISODIUM,2
CHEMBL240597,RUDATBOHQWOJDD-BSWAIDMHSA-N,CHENODIOL,2
CHEMBL1551,RUDATBOHQWOJDD-UZVSRGJWSA-N,URSODIOL,2
